4 (3),Apr 19,CLE,,DET,W,7-6,CG,0,9.0,1,2,0,3,0,
7 (2),Apr 24,CLE,@,SLB,W,10-1,CG,0,9.0,0,0,0,0,0,
10 (2),Apr 28,CLE,,CHW,W,5-4,CG,0,9.0,0,1,0,1,0,
13 (2),May 2,CLE,@,DET,W,5-2,CG,0,9.0,0,3,0,3,0,
17 (3),May 6,CLE,@,CHW,W,3-2,CG,0,10.0,0,1,0,1,0,
21 (3),May 10,CLE,,SLB,W,7-3,CG,0,9.0,0,2,0,2,0,
24 (2),May 16,CLE,@,NYY,W,8-2,CG,0,9.0,0,2,0,2,0,
27 (2),May 20,CLE,@,PHA,W,10-4,CG,0,9.0,0,3,0,3,0,
32 (4),May 28,CLE,,CHW,W,13-6,GS,0,4.0,0,1,0,1,0,
33,May 29 (1),CLE,,CHW,L,7-8,,0,0.2,0,0,0,0,0,
37 (3),May 31 (2),CLE,,DET,W,7-3,CG,0,9.0,0,1,0,1,0,
41 (3),Jun 4,CLE,,SLB,L,6-7,GS,0,4.2,0,1,1,2,1,
44 (2),Jun 6 (2),CLE,,SLB,W,2-1,CG,0,9.0,2,0,0,2,0,
48 (3),Jun 11,CLE,,PHA,W,5-2,CG,0,9.0,0,2,0,2,0,
52 (3),Jun 15,CLE,,NYY,W,10-2,CG,0,9.0,0,1,0,1,0,
55 (2),Jun 20,CLE,,BOS,L,9-10,GS,0,5.2,0,1,0,1,0,
58 (2),Jun 23,CLE,,BOS,W,7-6,GF,0,7.0,0,2,0,2,0,
61 (2),Jun 27,CLE,@,CHW,W,4-1,CG,0,9.0,0,3,0,3,1,
65 (3),Jun 30,CLE,@,SLB,L,8-10,GS,0,0.2,0,0,0,0,0,
67 (1),Jul 3,CLE,@,DET,W,6-3,CG,0,9.0,0,1,0,1,0,
71 (3),Jul 6,CLE,@,CHW,L,4-5,CG,0,10.2,1,3,0,4,0,
74 (2),Jul 9,CLE,@,WSH,W,8-4,GF,0,2.2,0,0,0,0,0,
76 (1),Jul 10 (2),CLE,@,WSH,L,1-2,CG,0,8.0,0,2,0,2,0,
80 (3),Jul 15,CLE,@,PHA,W,5-1,CG,0,6.0,0,0,0,0,0,
81,Jul 16,CLE,@,PHA,L,4-5,GF,0,0.2,0,0,0,0,0,
84 (2),Jul 19 (1),CLE,@,BOS,W,10-6,GF,0,2.2,0,1,0,1,0,
85,Jul 19 (2),CLE,@,BOS,L,4-5,GS,0,8.0,0,1,0,1,0,
86,Jul 20,CLE,@,BOS,W,9-8,GF,0,4.0,0,0,0,0,0,
90 (3),Jul 24,CLE,@,NYY,W,4-2,CG,0,11.0,1,5,0,6,0,
94 (3),Jul 28,CLE,,BOS,W,8-0,CG,0,9.0,3,1,0,4,0,
98 (3),Aug 1,CLE,,WSH,L,5-8,GS,0,2.0,2,0,0,2,0,
100 (1),Aug 3,CLE,,WSH,W,10-5,GF,0,4.0,0,0,0,0,0,
103 (2),Aug 7,CLE,,PHA,W,9-1,CG,0,9.0,0,0,0,0,0,
106 (2),Aug 11,CLE,,NYY,L,4-7,CG,0,10.0,0,2,0,2,0,
112 (5),Aug 18,CLE,@,NYY,L,3-4,CG,0,8.1,0,2,0,2,0,
117 (4),Aug 23 (2),CLE,@,BOS,L,3-4,CG,0,12.1,0,5,0,5,0,
121 (3),Aug 27,CLE,@,PHA,W,15-3,CG,0,9.0,1,1,0,2,0,
124 (2),Aug 31,CLE,@,WSH,W,7-1,CG,0,9.0,0,0,0,0,0,
128 (3),Sep 5,CLE,,DET,W,4-3,CG,0,9.0,1,0,0,1,0,
130 (1),Sep 6 (2),CLE,,SLB,W,6-5,GF,0,0.2,0,0,0,0,0,
133 (2),Sep 11,CLE,,NYY,L,2-6,GS,0,5.0,1,3,0,4,0,
137 (3),Sep 15,CLE,,PHA,W,14-0,CG,0,9.0,0,0,0,0,0,
141 (3),Sep 19,CLE,,BOS,W,2-0,CG,0,9.0,0,0,0,0,0,
144 (2),Sep 23,CLE,,CHW,L,3-10,GS,0,7.0,0,1,1,2,0,
146 (1),Sep 25,CLE,,CHW,L,1-5,GF,0,4.0,0,2,0,2,0,
149 (2),Sep 28,CLE,@,SLB,W,9-5,CG,0,9.0,1,1,0,2,0,
151 (1),Oct 1 (1),CLE,@,DET,L,4-5,GF,0,2.0,0,0,0,0,0,
153 (1),Oct 2,CLE,@,DET,W,10-1,CG,0,9.0,2,1,0,3,0,
